CUSTOMER_ID,FIRST_NAME,LAST_NAME,EMAIL,PHONE,GENDER,DATE_OF_BIRTH,CITY,STATE,COUNTRY,CUSTOMER_STATUS,CREATED_DATE,UPDATED_DATE
102117,Rahul,Iyer,rahul.iyer102117@gmail.com,9909841286,Female,1993-02-05,Ahmedabad,Gujarat,India,ACTIVE,2025-01-02 20:16:00,2025-01-02 20:16:00
102118,Pooja,Gupta,pooja.gupta102118@gmail.com,9592383193,Female,1996-12-11,Ahmedabad,Gujarat,India,ACTIVE,2025-01-02 20:17:00,2025-01-02 20:17:00
102119,Deepa,Kumar,deepa.kumar102119@gmail.com,9038146342,Male,1991-12-29,Bengaluru,Karnataka,India,ACTIVE,2025-01-02 20:18:00,2025-01-02 20:18:00
102120,Vikram,Iyer,vikram.iyer102120@gmail.com,9597309121,Female,1988-06-21,Pune,Maharashtra,India,ACTIVE,2025-01-02 20:19:00,2025-01-02 20:19:00
102121,Sneha,Reddy,sneha.reddy102121@gmail.com,9146133155,Female,1989-05-23,Hyderabad,Telangana,India,ACTIVE,2025-01-02 20:20:00,2025-01-02 20:20:00
102122,Rahul,Patel,rahul.patel102122@gmail.com,9030440778,Male,2000-01-25,Hyderabad,Telangana,India,ACTIVE,2025-01-02 20:21:00,2025-01-02 20:21:00
102123,Arjun,Rao,arjun.rao102123@gmail.com,9598455766,Male,2001-10-22,Chennai,Tamil Nadu,India,INACTIVE,2025-01-02 20:22:00,2025-01-02 20:22:00
102124,Divya,Singh,divya.singh102124@gmail.com,9182991269,Female,1992-08-27,Bengaluru,Karnataka,India,ACTIVE,2025-01-02 20:23:00,2025-01-02 20:23:00
102125,Pooja,Singh,pooja.singh102125@gmail.com,9191061669,Male,1985-05-22,Hyderabad,Telangana,India,ACTIVE,2025-01-02 20:24:00,2025-01-02 20:24:00
102126,Priya,Singh,priya.singh102126@gmail.com,9216826822,Male,1999-03-13,Pune,Maharashtra,India,INACTIVE,2025-01-02 20:25:00,2025-01-02 20:25:00
102127,Divya,Rao,divya.rao102127@gmail.com,9269962083,Female,1996-02-20,Ahmedabad,Gujarat,India,ACTIVE,2025-01-02 20:26:00,2025-01-02 20:26:00
102128,Vikram,Kumar,vikram.kumar102128@gmail.com,9059325722,Female,1986-02-07,Bengaluru,Karnataka,India,ACTIVE,2025-01-02 20:27:00,2025-01-02 20:27:00
102129,Priya,Kumar,priya.kumar102129@gmail.com,9074859724,Male,1997-06-25,Pune,Maharashtra,India,ACTIVE,2025-01-02 20:28:00,2025-01-02 20:28:00
102130,Priya,Iyer,priya.iyer102130@gmail.com,9514520580,Male,1999-03-04,Ahmedabad,Gujarat,India,INACTIVE,2025-01-02 20:29:00,2025-01-02 20:29:00
102131,Hemanth,Rao,hemanth.rao102131@gmail.com,9048022406,Female,2004-01-02,Chennai,Tamil Nadu,India,INACTIVE,2025-01-02 20:30:00,2025-01-02 20:30:00
102132,Sneha,Gupta,sneha.gupta102132@gmail.com,9695090418,Female,1994-10-09,Pune,Maharashtra,India,INACTIVE,2025-01-02 20:31:00,2025-01-02 20:31:00
102133,Anil,Kumar,anil.kumar102133@gmail.com,9165562388,Female,1996-11-27,Ahmedabad,Gujarat,India,INACTIVE,2025-01-02 20:32:00,2025-01-02 20:32:00
102134,Vikram,Rao,vikram.rao102134@gmail.com,9569931360,Female,1999-07-08,Bengaluru,Karnataka,India,ACTIVE,2025-01-02 20:33:00,2025-01-02 20:33:00
102135,Nikhil,Iyer,nikhil.iyer102135@gmail.com,9011386047,Female,1999-12-05,Pune,Maharashtra,India,ACTIVE,2025-01-02 20:34:00,2025-01-02 20:34:00
102136,Asha,Iyer,asha.iyer102136@gmail.com,9903803514,Female,2001-05-15,Bengaluru,Karnataka,India,ACTIVE,2025-01-02 20:35:00,2025-01-02 20:35:00
102137,Vikram,Iyer,vikram.iyer102137@gmail.com,9441914790,Female,1990-03-27,Chennai,Tamil Nadu,India,INACTIVE,2025-01-02 20:36:00,2025-01-02 20:36:00
102138,Priya,Das,priya.das102138@gmail.com,9395167309,Female,2001-05-06,Bengaluru,Karnataka,India,ACTIVE,2025-01-02 20:37:00,2025-01-02 20:37:00
102139,Meena,Rao,meena.rao102139@gmail.com,9708488686,Female,1993-07-10,Bengaluru,Karnataka,India,ACTIVE,2025-01-02 20:38:00,2025-01-02 20:38:00
102140,Rahul,Das,rahul.das102140@gmail.com,9228280183,Male,1990-07-04,Chennai,Tamil Nadu,India,ACTIVE,2025-01-02 20:39:00,2025-01-02 20:39:00
102141,Hemanth,Rao,hemanth.rao102141@gmail.com,9885684676,Female,1996-04-08,Hyderabad,Telangana,India,INACTIVE,2025-01-02 20:40:00,2025-01-02 20:40:00
102142,Sneha,Verma,sneha.verma102142@gmail.com,9837449597,Female,1988-04-15,Hyderabad,Telangana,India,ACTIVE,2025-01-02 20:41:00,2025-01-02 20:41:00
102143,Rahul,Patel,rahul.patel102143@gmail.com,9175559289,Female,1991-02-28,Ahmedabad,Gujarat,India,INACTIVE,2025-01-02 20:42:00,2025-01-02 20:42:00
102144,Sneha,Reddy,sneha.reddy102144@gmail.com,9148626751,Male,2002-09-19,Ahmedabad,Gujarat,India,INACTIVE,2025-01-02 20:43:00,2025-01-02 20:43:00
102145,Pooja,Singh,pooja.singh102145@gmail.com,9534965515,Female,1991-12-21,Hyderabad,Telangana,India,INACTIVE,2025-01-02 20:44:00,2025-01-02 20:44:00
102146,Kiran,Das,kiran.das102146@gmail.com,9963009358,Male,1986-05-15,Hyderabad,Telangana,India,INACTIVE,2025-01-02 20:45:00,2025-01-02 20:45:00
102147,Asha,Patel,asha.patel102147@gmail.com,9015972242,Male,1996-10-05,Chennai,Tamil Nadu,India,ACTIVE,2025-01-02 20:46:00,2025-01-02 20:46:00
102148,Sneha,Iyer,sneha.iyer102148@gmail.com,9276680984,Female,1999-09-09,Hyderabad,Telangana,India,ACTIVE,2025-01-02 20:47:00,2025-01-02 20:47:00
102149,Asha,Das,asha.das102149@gmail.com,9040334801,Female,1989-12-01,Pune,Maharashtra,India,ACTIVE,2025-01-02 20:48:00,2025-01-02 20:48:00
102150,Rahul,Das,rahul.das102150@gmail.com,9667155446,Male,1992-09-27,Bengaluru,Karnataka,India,ACTIVE,2025-01-02 20:49:00,2025-01-02 20:49:00
102151,Divya,Rao,divya.rao102151@gmail.com,9096746272,Male,1999-02-10,Chennai,Tamil Nadu,India,ACTIVE,2025-01-02 20:50:00,2025-01-02 20:50:00
102152,Pooja,Singh,pooja.singh102152@gmail.com,9991192856,Female,2001-07-28,Bengaluru,Karnataka,India,INACTIVE,2025-01-02 20:51:00,2025-01-02 20:51:00
102153,Vikram,Kumar,vikram.kumar102153@gmail.com,9215538307,Female,1992-08-18,Chennai,Tamil Nadu,India,ACTIVE,2025-01-02 20:52:00,2025-01-02 20:52:00
102154,Ravi,Sharma,ravi.sharma102154@gmail.com,9626439567,Female,1991-06-22,Pune,Maharashtra,India,ACTIVE,2025-01-02 20:53:00,2025-01-02 20:53:00
102155,Kiran,Das,kiran.das102155@gmail.com,9907519919,Male,1995-03-26,Pune,Maharashtra,India,INACTIVE,2025-01-02 20:54:00,2025-01-02 20:54:00
102156,Rahul,Reddy,rahul.reddy102156@gmail.com,9294414925,Male,2000-01-29,Hyderabad,Telangana,India,INACTIVE,2025-01-02 20:55:00,2025-01-02 20:55:00
102157,Divya,Singh,divya.singh102157@gmail.com,9982838597,Female,1994-11-14,Pune,Maharashtra,India,INACTIVE,2025-01-02 20:56:00,2025-01-02 20:56:00
102158,Rahul,Rao,rahul.rao102158@gmail.com,9590705549,Female,1999-07-20,Bengaluru,Karnataka,India,INACTIVE,2025-01-02 20:57:00,2025-01-02 20:57:00
102159,Anil,Rao,anil.rao102159@gmail.com,9877156922,Male,2003-08-14,Ahmedabad,Gujarat,India,INACTIVE,2025-01-02 20:58:00,2025-01-02 20:58:00
102160,Asha,Iyer,asha.iyer102160@gmail.com,9076341535,Female,1995-06-20,Hyderabad,Telangana,India,ACTIVE,2025-01-02 20:59:00,2025-01-02 20:59:00
102161,Meena,Kumar,meena.kumar102161@gmail.com,9115477349,Female,1990-05-24,Hyderabad,Telangana,India,INACTIVE,2025-01-02 21:00:00,2025-01-02 21:00:00
102162,Vikram,Das,vikram.das102162@gmail.com,9722557856,Female,1987-05-01,Bengaluru,Karnataka,India,INACTIVE,2025-01-02 21:01:00,2025-01-02 21:01:00
102163,Sneha,Gupta,sneha.gupta102163@gmail.com,9416855739,Female,1988-05-27,Bengaluru,Karnataka,India,ACTIVE,2025-01-02 21:02:00,2025-01-02 21:02:00
102164,Deepa,Verma,deepa.verma102164@gmail.com,9558095794,Female,1993-02-14,Ahmedabad,Gujarat,India,ACTIVE,2025-01-02 21:03:00,2025-01-02 21:03:00
102165,Meena,Rao,meena.rao102165@gmail.com,9602841362,Male,1989-10-15,Chennai,Tamil Nadu,India,INACTIVE,2025-01-02 21:04:00,2025-01-02 21:04:00
102166,Hemanth,Singh,hemanth.singh102166@gmail.com,9071469714,Female,2000-01-07,Ahmedabad,Gujarat,India,INACTIVE,2025-01-02 21:05:00,2025-01-02 21:05:00
102167,Vikram,Patel,vikram.patel102167@gmail.com,9418559508,Male,1996-03-14,Chennai,Tamil Nadu,India,INACTIVE,2025-01-02 21:06:00,2025-01-02 21:06:00
102168,Vikram,Rao,vikram.rao102168@gmail.com,9017039610,Male,1995-04-28,Chennai,Tamil Nadu,India,ACTIVE,2025-01-02 21:07:00,2025-01-02 21:07:00
102169,Meena,Kumar,meena.kumar102169@gmail.com,9170679490,Female,1997-03-07,Pune,Maharashtra,India,ACTIVE,2025-01-02 21:08:00,2025-01-02 21:08:00
102170,Deepa,Verma,deepa.verma102170@gmail.com,9516215938,Female,1994-12-26,Pune,Maharashtra,India,ACTIVE,2025-01-02 21:09:00,2025-01-02 21:09:00
102171,Rahul,Patel,rahul.patel102171@gmail.com,9673558960,Female,1986-04-19,Pune,Maharashtra,India,ACTIVE,2025-01-02 21:10:00,2025-01-02 21:10:00
102172,Priya,Das,priya.das102172@gmail.com,9834133513,Male,1986-09-02,Chennai,Tamil Nadu,India,ACTIVE,2025-01-02 21:11:00,2025-01-02 21:11:00
102173,Hemanth,Iyer,hemanth.iyer102173@gmail.com,9742749366,Male,1992-01-14,Pune,Maharashtra,India,INACTIVE,2025-01-02 21:12:00,2025-01-02 21:12:00
102174,Kiran,Reddy,kiran.reddy102174@gmail.com,9480300735,Female,2003-12-02,Chennai,Tamil Nadu,India,ACTIVE,2025-01-02 21:13:00,2025-01-02 21:13:00
102175,Pooja,Kumar,pooja.kumar102175@gmail.com,9825263794,Male,1988-03-05,Ahmedabad,Gujarat,India,INACTIVE,2025-01-02 21:14:00,2025-01-02 21:14:00
102176,Pooja,Iyer,pooja.iyer102176@gmail.com,9112232142,Female,1988-07-27,Pune,Maharashtra,India,ACTIVE,2025-01-02 21:15:00,2025-01-02 21:15:00
102177,Divya,Reddy,divya.reddy102177@gmail.com,9978925946,Female,1995-02-16,Chennai,Tamil Nadu,India,INACTIVE,2025-01-02 21:16:00,2025-01-02 21:16:00
102178,Pooja,Verma,pooja.verma102178@gmail.com,9325544118,Male,2002-11-19,Ahmedabad,Gujarat,India,INACTIVE,2025-01-02 21:17:00,2025-01-02 21:17:00
102179,Ravi,Patel,ravi.patel102179@gmail.com,9673805203,Male,2000-06-23,Ahmedabad,Gujarat,India,ACTIVE,2025-01-02 21:18:00,2025-01-02 21:18:00
102180,Kiran,Rao,kiran.rao102180@gmail.com,9841847146,Male,1988-09-20,Hyderabad,Telangana,India,ACTIVE,2025-01-02 21:19:00,2025-01-02 21:19:00
102181,Sneha,Das,sneha.das102181@gmail.com,9333540112,Female,1988-10-16,Ahmedabad,Gujarat,India,ACTIVE,2025-01-02 21:20:00,2025-01-02 21:20:00
102182,Divya,Rao,divya.rao102182@gmail.com,9030876477,Male,2001-06-05,Ahmedabad,Gujarat,India,ACTIVE,2025-01-02 21:21:00,2025-01-02 21:21:00
102183,Pooja,Gupta,pooja.gupta102183@gmail.com,9618376295,Male,1995-11-03,Pune,Maharashtra,India,INACTIVE,2025-01-02 21:22:00,2025-01-02 21:22:00
102184,Vikram,Reddy,vikram.reddy102184@gmail.com,9621720488,Female,1997-08-01,Hyderabad,Telangana,India,INACTIVE,2025-01-02 21:23:00,2025-01-02 21:23:00
102185,Ravi,Das,ravi.das102185@gmail.com,9693032645,Female,1990-10-04,Ahmedabad,Gujarat,India,INACTIVE,2025-01-02 21:24:00,2025-01-02 21:24:00
102186,Kiran,Singh,kiran.singh102186@gmail.com,9199160539,Male,1993-09-05,Chennai,Tamil Nadu,India,ACTIVE,2025-01-02 21:25:00,2025-01-02 21:25:00
102187,Arjun,Gupta,arjun.gupta102187@gmail.com,9034251970,Male,1997-05-22,Hyderabad,Telangana,India,INACTIVE,2025-01-02 21:26:00,2025-01-02 21:26:00
102188,Deepa,Iyer,deepa.iyer102188@gmail.com,9136829670,Female,1991-03-22,Bengaluru,Karnataka,India,ACTIVE,2025-01-02 21:27:00,2025-01-02 21:27:00
102189,Rahul,Patel,rahul.patel102189@gmail.com,9193625260,Male,1988-11-28,Hyderabad,Telangana,India,INACTIVE,2025-01-02 21:28:00,2025-01-02 21:28:00
102190,Arjun,Kumar,arjun.kumar102190@gmail.com,9887548029,Male,1989-06-19,Chennai,Tamil Nadu,India,ACTIVE,2025-01-02 21:29:00,2025-01-02 21:29:00
102191,Asha,Das,asha.das102191@gmail.com,9439106573,Female,2004-02-04,Hyderabad,Telangana,India,INACTIVE,2025-01-02 21:30:00,2025-01-02 21:30:00
102192,Sneha,Verma,sneha.verma102192@gmail.com,9469351021,Female,1986-01-21,Hyderabad,Telangana,India,ACTIVE,2025-01-02 21:31:00,2025-01-02 21:31:00
102193,Divya,Das,divya.das102193@gmail.com,9331955897,Male,1989-12-12,Chennai,Tamil Nadu,India,INACTIVE,2025-01-02 21:32:00,2025-01-02 21:32:00
102194,Ravi,Gupta,ravi.gupta102194@gmail.com,9717030568,Female,1986-04-12,Ahmedabad,Gujarat,India,INACTIVE,2025-01-02 21:33:00,2025-01-02 21:33:00
102195,Ravi,Sharma,ravi.sharma102195@gmail.com,9460516483,Female,1989-09-07,Bengaluru,Karnataka,India,INACTIVE,2025-01-02 21:34:00,2025-01-02 21:34:00
102196,Pooja,Das,pooja.das102196@gmail.com,9418767760,Male,1993-09-12,Chennai,Tamil Nadu,India,ACTIVE,2025-01-02 21:35:00,2025-01-02 21:35:00
102197,Sneha,Verma,sneha.verma102197@gmail.com,9973173033,Male,1990-12-05,Ahmedabad,Gujarat,India,INACTIVE,2025-01-02 21:36:00,2025-01-02 21:36:00
102198,Vikram,Gupta,vikram.gupta102198@gmail.com,9574510484,Male,1998-02-27,Chennai,Tamil Nadu,India,INACTIVE,2025-01-02 21:37:00,2025-01-02 21:37:00
102199,Vikram,Patel,vikram.patel102199@gmail.com,9181560542,Female,1986-02-26,Pune,Maharashtra,India,INACTIVE,2025-01-02 21:38:00,2025-01-02 21:38:00
102200,Nikhil,Iyer,nikhil.iyer102200@gmail.com,9476111079,Female,1993-10-18,Chennai,Tamil Nadu,India,INACTIVE,2025-01-02 21:39:00,2025-01-02 21:39:00
102201,Rahul,Singh,rahul.singh102201@gmail.com,9565728972,Male,1993-09-09,Ahmedabad,Gujarat,India,ACTIVE,2025-01-02 21:40:00,2025-01-02 21:40:00
102202,Sneha,Das,sneha.das102202@gmail.com,9540390984,Female,1996-11-07,Chennai,Tamil Nadu,India,INACTIVE,2025-01-02 21:41:00,2025-01-02 21:41:00
102203,Hemanth,Rao,hemanth.rao102203@gmail.com,9699261382,Female,2002-07-15,Ahmedabad,Gujarat,India,INACTIVE,2025-01-02 21:42:00,2025-01-02 21:42:00
102204,Hemanth,Iyer,hemanth.iyer102204@gmail.com,9777795703,Female,1988-03-28,Pune,Maharashtra,India,ACTIVE,2025-01-02 21:43:00,2025-01-02 21:43:00
102205,Kiran,Gupta,kiran.gupta102205@gmail.com,9927110735,Male,1987-12-02,Ahmedabad,Gujarat,India,INACTIVE,2025-01-02 21:44:00,2025-01-02 21:44:00
102206,Priya,Sharma,priya.sharma102206@gmail.com,9068243233,Male,1986-03-02,Bengaluru,Karnataka,India,ACTIVE,2025-01-02 21:45:00,2025-01-02 21:45:00
102207,Arjun,Iyer,arjun.iyer102207@gmail.com,9344606069,Female,2000-11-15,Bengaluru,Karnataka,India,ACTIVE,2025-01-02 21:46:00,2025-01-02 21:46:00
102208,Pooja,Iyer,pooja.iyer102208@gmail.com,9523578652,Female,1987-01-11,Bengaluru,Karnataka,India,INACTIVE,2025-01-02 21:47:00,2025-01-02 21:47:00
102209,Anil,Gupta,anil.gupta102209@gmail.com,9006448854,Female,2002-06-29,Chennai,Tamil Nadu,India,ACTIVE,2025-01-02 21:48:00,2025-01-02 21:48:00
102210,Ravi,Reddy,ravi.reddy102210@gmail.com,9980425542,Male,1992-04-08,Bengaluru,Karnataka,India,INACTIVE,2025-01-02 21:49:00,2025-01-02 21:49:00
102211,Pooja,Singh,pooja.singh102211@gmail.com,9255078688,Female,1997-03-18,Pune,Maharashtra,India,ACTIVE,2025-01-02 21:50:00,2025-01-02 21:50:00
102212,Meena,Sharma,meena.sharma102212@gmail.com,9039221317,Male,1987-02-02,Ahmedabad,Gujarat,India,INACTIVE,2025-01-02 21:51:00,2025-01-02 21:51:00
102213,Deepa,Rao,deepa.rao102213@gmail.com,9639928798,Female,1988-07-30,Ahmedabad,Gujarat,India,INACTIVE,2025-01-02 21:52:00,2025-01-02 21:52:00
102214,Anil,Reddy,anil.reddy102214@gmail.com,9424956291,Female,1999-12-14,Ahmedabad,Gujarat,India,INACTIVE,2025-01-02 21:53:00,2025-01-02 21:53:00
102215,Sneha,Singh,sneha.singh102215@gmail.com,9160332888,Male,1995-07-26,Hyderabad,Telangana,India,ACTIVE,2025-01-02 21:54:00,2025-01-02 21:54:00
102216,Rahul,Reddy,rahul.reddy102216@gmail.com,9028745120,Male,2000-04-11,Bengaluru,Karnataka,India,ACTIVE,2025-01-02 21:55:00,2025-01-02 21:55:00
102217,Ravi,Gupta,ravi.gupta102217@gmail.com,9545416487,Male,1999-10-09,Hyderabad,Telangana,India,ACTIVE,2025-01-02 21:56:00,2025-01-02 21:56:00
102218,Nikhil,Singh,nikhil.singh102218@gmail.com,9662750152,Female,2000-04-10,Ahmedabad,Gujarat,India,INACTIVE,2025-01-02 21:57:00,2025-01-02 21:57:00
102219,Sneha,Singh,sneha.singh102219@gmail.com,9203607854,Male,1989-07-11,Hyderabad,Telangana,India,INACTIVE,2025-01-02 21:58:00,2025-01-02 21:58:00
102220,Deepa,Gupta,deepa.gupta102220@gmail.com,9238368060,Male,1990-10-28,Chennai,Tamil Nadu,India,INACTIVE,2025-01-02 21:59:00,2025-01-02 21:59:00
102221,Arjun,Sharma,arjun.sharma102221@gmail.com,9326714858,Male,1998-12-05,Pune,Maharashtra,India,ACTIVE,2025-01-02 22:00:00,2025-01-02 22:00:00
102222,Ravi,Verma,ravi.verma102222@gmail.com,9019679720,Male,1992-11-10,Hyderabad,Telangana,India,ACTIVE,2025-01-02 22:01:00,2025-01-02 22:01:00
102223,Hemanth,Reddy,hemanth.reddy102223@gmail.com,9828523329,Female,2003-11-18,Hyderabad,Telangana,India,INACTIVE,2025-01-02 22:02:00,2025-01-02 22:02:00
102224,Arjun,Patel,arjun.patel102224@gmail.com,9795829158,Female,1992-03-28,Hyderabad,Telangana,India,ACTIVE,2025-01-02 22:03:00,2025-01-02 22:03:00
102225,Pooja,Patel,pooja.patel102225@gmail.com,9971492075,Female,1991-10-16,Hyderabad,Telangana,India,INACTIVE,2025-01-02 22:04:00,2025-01-02 22:04:00
102226,Divya,Sharma,divya.sharma102226@gmail.com,9487396262,Female,1998-06-27,Hyderabad,Telangana,India,ACTIVE,2025-01-02 22:05:00,2025-01-02 22:05:00
102227,Vikram,Reddy,vikram.reddy102227@gmail.com,9249773677,Male,2001-11-09,Chennai,Tamil Nadu,India,INACTIVE,2025-01-02 22:06:00,2025-01-02 22:06:00
102228,Anil,Singh,anil.singh102228@gmail.com,9354978729,Female,1993-02-12,Pune,Maharashtra,India,ACTIVE,2025-01-02 22:07:00,2025-01-02 22:07:00
102229,Rahul,Rao,rahul.rao102229@gmail.com,9438029903,Female,1996-12-23,Hyderabad,Telangana,India,INACTIVE,2025-01-02 22:08:00,2025-01-02 22:08:00
102230,Priya,Singh,priya.singh102230@gmail.com,9796000940,Male,1994-05-26,Chennai,Tamil Nadu,India,INACTIVE,2025-01-02 22:09:00,2025-01-02 22:09:00
102231,Anil,Gupta,anil.gupta102231@gmail.com,9624266225,Female,1998-04-28,Bengaluru,Karnataka,India,ACTIVE,2025-01-02 22:10:00,2025-01-02 22:10:00
102232,Anil,Rao,anil.rao102232@gmail.com,9930914015,Male,1995-06-21,Bengaluru,Karnataka,India,ACTIVE,2025-01-02 22:11:00,2025-01-02 22:11:00
102233,Vikram,Reddy,vikram.reddy102233@gmail.com,9722641475,Female,1997-10-27,Hyderabad,Telangana,India,ACTIVE,2025-01-02 22:12:00,2025-01-02 22:12:00
102234,Meena,Reddy,meena.reddy102234@gmail.com,9842933598,Female,1995-01-22,Chennai,Tamil Nadu,India,ACTIVE,2025-01-02 22:13:00,2025-01-02 22:13:00
102235,Priya,Iyer,priya.iyer102235@gmail.com,9835966771,Female,1990-08-04,Ahmedabad,Gujarat,India,ACTIVE,2025-01-02 22:14:00,2025-01-02 22:14:00
102236,Asha,Sharma,asha.sharma102236@gmail.com,9262473650,Male,2001-02-21,Bengaluru,Karnataka,India,ACTIVE,2025-01-02 22:15:00,2025-01-02 22:15:00
102237,Arjun,Iyer,arjun.iyer102237@gmail.com,9090064761,Female,1991-10-03,Bengaluru,Karnataka,India,INACTIVE,2025-01-02 22:16:00,2025-01-02 22:16:00
102238,Deepa,Gupta,deepa.gupta102238@gmail.com,9355404231,Female,1998-11-21,Pune,Maharashtra,India,ACTIVE,2025-01-02 22:17:00,2025-01-02 22:17:00
102239,Vikram,Kumar,vikram.kumar102239@gmail.com,9675493934,Male,2000-05-04,Ahmedabad,Gujarat,India,INACTIVE,2025-01-02 22:18:00,2025-01-02 22:18:00
102240,Arjun,Kumar,arjun.kumar102240@gmail.com,9453925287,Male,1992-07-02,Pune,Maharashtra,India,ACTIVE,2025-01-02 22:19:00,2025-01-02 22:19:00
102241,Anil,Das,anil.das102241@gmail.com,9133073453,Male,1986-02-18,Bengaluru,Karnataka,India,ACTIVE,2025-01-02 22:20:00,2025-01-02 22:20:00
102242,Pooja,Singh,pooja.singh102242@gmail.com,9122474098,Female,1989-04-13,Pune,Maharashtra,India,ACTIVE,2025-01-02 22:21:00,2025-01-02 22:21:00
102243,Hemanth,Patel,hemanth.patel102243@gmail.com,9350516023,Male,1992-04-29,Hyderabad,Telangana,India,ACTIVE,2025-01-02 22:22:00,2025-01-02 22:22:00
102244,Kiran,Reddy,kiran.reddy102244@gmail.com,9555870940,Female,1988-05-29,Bengaluru,Karnataka,India,INACTIVE,2025-01-02 22:23:00,2025-01-02 22:23:00
102245,Rahul,Rao,rahul.rao102245@gmail.com,9411992551,Male,1992-03-12,Bengaluru,Karnataka,India,ACTIVE,2025-01-02 22:24:00,2025-01-02 22:24:00
102246,Kiran,Das,kiran.das102246@gmail.com,9191350534,Female,2002-02-04,Hyderabad,Telangana,India,INACTIVE,2025-01-02 22:25:00,2025-01-02 22:25:00
102247,Ravi,Verma,ravi.verma102247@gmail.com,9755716632,Male,1991-03-25,Pune,Maharashtra,India,ACTIVE,2025-01-02 22:26:00,2025-01-02 22:26:00
102248,Hemanth,Rao,hemanth.rao102248@gmail.com,9162185635,Male,1985-03-17,Hyderabad,Telangana,India,INACTIVE,2025-01-02 22:27:00,2025-01-02 22:27:00
102249,Pooja,Reddy,pooja.reddy102249@gmail.com,9504205986,Female,1999-12-23,Pune,Maharashtra,India,INACTIVE,2025-01-02 22:28:00,2025-01-02 22:28:00
102250,Kiran,Reddy,kiran.reddy102250@gmail.com,9433608090,Male,1985-12-28,Hyderabad,Telangana,India,INACTIVE,2025-01-02 22:29:00,2025-01-02 22:29:00
102251,Asha,Rao,asha.rao102251gmail.com,9103927888,Male,1997-01-24,Ahmedabad,Gujarat,India,ACTIVE,2025-01-02 22:30:00,2025-01-02 22:30:00
102252,Hemanth,Singh,hemanth.singh102252@gmail.com,9616388168,Female,2000-11-15,Ahmedabad,Gujarat,India,INACTIVE,2025-01-02 22:31:00,2025-01-02 22:31:00
102253,Ravi,Das,ravi.das102253@gmail.com,9569050965,Female,2002-01-07,Ahmedabad,Gujarat,India,ACTIVE,2025-01-02 22:32:00,2025-01-02 22:32:00
102254,Pooja,Gupta,pooja.gupta102254@gmail.com,9280072720,Male,2000-02-07,Chennai,Tamil Nadu,India,INACTIVE,2025-01-02 22:33:00,2025-01-02 22:33:00
102255,Priya,Patel,priya.patel102255@gmail.com,9735640783,Male,1996-12-19,Bengaluru,Karnataka,India,ACTIVE,2025-01-02 22:34:00,2025-01-02 22:34:00
102256,Asha,Rao,asha.rao102256@gmail.com,9978999514,Female,1991-05-16,Ahmedabad,Gujarat,India,ACTIVE,2025-01-02 22:35:00,2025-01-02 22:35:00
102257,Pooja,Gupta,pooja.gupta102257@gmail.com,9146749066,Female,1995-01-30,Chennai,Tamil Nadu,India,ACTIVE,2025-01-02 22:36:00,2025-01-02 22:36:00
102258,Nikhil,Das,nikhil.das102258@gmail.com,9571164560,Female,2000-01-02,Ahmedabad,Gujarat,India,INACTIVE,2025-01-02 22:37:00,2025-01-02 22:37:00
102259,Nikhil,Rao,nikhil.rao102259@gmail.com,9343180739,Male,1985-05-14,Hyderabad,Telangana,India,ACTIVE,2025-01-02 22:38:00,2025-01-02 22:38:00
102260,Rahul,Das,rahul.das102260@gmail.com,9565337773,Male,2000-03-09,Bengaluru,Karnataka,India,ACTIVE,2025-01-02 22:39:00,2025-01-02 22:39:00
102261,Pooja,Gupta,pooja.gupta102261@gmail.com,9871926154,Female,2000-02-07,Bengaluru,Karnataka,India,ACTIVE,2025-01-02 22:40:00,2025-01-02 22:40:00
102262,Nikhil,Reddy,nikhil.reddy102262@gmail.com,9240254550,Male,1992-09-03,Chennai,Tamil Nadu,India,ACTIVE,2025-01-02 22:41:00,2025-01-02 22:41:00
102263,Deepa,Kumar,deepa.kumar102263@gmail.com,9998397673,Female,1988-01-12,Chennai,Tamil Nadu,India,INACTIVE,2025-01-02 22:42:00,2025-01-02 22:42:00
102264,Ravi,Rao,ravi.rao102264@gmail.com,9303438300,Male,1998-01-06,Hyderabad,Telangana,India,INACTIVE,2025-01-02 22:43:00,2025-01-02 22:43:00
102265,Anil,Verma,anil.verma102265@gmail.com,9294930741,Female,1997-09-29,Ahmedabad,Gujarat,India,INACTIVE,2025-01-02 22:44:00,2025-01-02 22:44:00
102266,Rahul,Singh,rahul.singh102266@gmail.com,9662897351,Female,1988-07-08,Bengaluru,Karnataka,India,INACTIVE,2025-01-02 22:45:00,2025-01-02 22:45:00
102267,Priya,Gupta,priya.gupta102267@gmail.com,9560022302,Male,1991-06-09,Hyderabad,Telangana,India,INACTIVE,2025-01-02 22:46:00,2025-01-02 22:46:00
102268,Pooja,Gupta,pooja.gupta102268@gmail.com,9712515890,Female,1987-04-18,Ahmedabad,Gujarat,India,ACTIVE,2025-01-02 22:47:00,2025-01-02 22:47:00
102269,Asha,Das,asha.das102269@gmail.com,9051666081,Male,1989-11-17,Ahmedabad,Gujarat,India,ACTIVE,2025-01-02 22:48:00,2025-01-02 22:48:00
102270,Kiran,Das,kiran.das102270@gmail.com,9844790986,Male,1994-05-04,Hyderabad,Telangana,India,INACTIVE,2025-01-02 22:49:00,2025-01-02 22:49:00
